updated_at,series_id,user_id,type,series_name,watch_count,created_at,uuid,type-uuid-n,watches,rewatch_count,follow_date_range_key,entity_type,movie_name,release_date_range_key,release_date,alpha_range_key,runtime,season_number,series_uuid,episode_id,watch_date,episode_number,watched_episode_range_key,total_series_runtime,total_movies_runtime,watch_date_range_key,unitarian,country
2021-05-11 00:49:59,305074,13991889,watch,My Hero Academia,,2021-05-11 00:49:59,3ea97d0e-6600-4cbe-9825-48018e4b73fd,watch-3ea97d0e-6600-4cbe-9825-48018e4b73fd-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7553207,1620694199,17,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-3ea97d0e-6600-4cbe-9825-48018e4b73fd,,,watch-date-1620694199,true,us
2021-09-11 16:55:41,343913,13991889,watch,Grand Blue Dreaming,,2021-09-11 16:55:41,3ec8ea25-15e9-4efb-812c-3daedc43d046,watch-3ec8ea25-15e9-4efb-812c-3daedc43d046-0,,,,episode,,,,,1500,1,3f34594c-8d53-40b8-af9e-1a444cb89900,6768665,1631379341,12,watched-episode-3f34594c-8d53-40b8-af9e-1a444cb89900-3ec8ea25-15e9-4efb-812c-3daedc43d046,,,watch-date-1631379341,true,us
2021-10-09 23:54:17,267441,13991889,watch,The Devil Is a Part-Timer!,,2021-10-09 23:54:17,3f081f20-ffd7-47d0-af6e-5f79cce69bf8,watch-3f081f20-ffd7-47d0-af6e-5f79cce69bf8-0,,,,episode,,,,,1500,1,f0a1217d-9257-44b4-83ed-b4eb00f631b1,4523082,1633823657,8,watched-episode-f0a1217d-9257-44b4-83ed-b4eb00f631b1-3f081f20-ffd7-47d0-af6e-5f79cce69bf8,,,watch-date-1633823657,true,us
2019-08-10 05:59:53,,13991889,watch,,,2019-08-10 05:59:53,3f0cd3f5-a89a-45a6-9e59-e1806b04068a,watch-3f0cd3f5-a89a-45a6-9e59-e1806b04068a-0,,0,,movie,Alvin and the Chipmunks,,,,,,,,,,,,,,,
2019-08-10 06:02:32,,13991889,watch,,,2019-08-10 06:02:32,3f3601ce-80dc-4569-80b3-16027a061c4b,watch-3f3601ce-80dc-4569-80b3-16027a061c4b-0,,0,,movie,Mission: Impossible – Ghost Protocol,,,,,,,,,,,,,,,
2021-06-12 16:18:41,305074,13991889,watch,My Hero Academia,,2021-06-12 16:18:41,3fb08df2-a324-4e1a-89bc-279c7113bcdf,watch-3fb08df2-a324-4e1a-89bc-279c7113bcdf-0,,,,episode,,,,,,5,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,8159515,1623514721,12,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-3fb08df2-a324-4e1a-89bc-279c7113bcdf,,,watch-date-1623514721,true,us
2020-12-18 14:08:16,349643,13991889,watch,Hilda,,2020-12-18 14:08:16,3fcae800-787b-459a-b9d1-2874c938a278,watch-3fcae800-787b-459a-b9d1-2874c938a278-0,,,,episode,,,,,,2,c41bc231-1f55-46c2-b458-ef93309eef32,8088649,1608300496,5,watched-episode-c41bc231-1f55-46c2-b458-ef93309eef32-3fcae800-787b-459a-b9d1-2874c938a278,,,watch-date-1608300496,true,us
2023-05-15 16:04:06,,13991889,watch,,,2023-05-15 16:04:06,40b1a8ca-b35c-451f-9dfd-2c4186bae401,watch-40b1a8ca-b35c-451f-9dfd-2c4186bae401-0,,,,movie,Guardians of the Galaxy Vol. 3,watch-release-date-2023-05-04,2023-05-04 00:00:00,watch-alpha-guardians-of-the-galaxy-vol-3,9000,,,,,,,,,watch-date-1684166646,,AR
2022-08-21 02:56:35,,13991889,watch,,,2022-08-21 02:56:35,40b96671-4bc7-490a-afc8-ef6812dd317e,watch-40b96671-4bc7-490a-afc8-ef6812dd317e-0,,,,movie,The Perfect Guy,watch-release-date-2015-09-11,2015-09-11 00:00:00,watch-alpha-the-perfect-guy,6000,,,,,,,,,watch-date-1661050595,,US
2023-05-26 02:39:40,,13991889,watch,,,2023-05-26 02:39:40,40f51d30-e41e-4637-a7d1-b2245acdc09a,watch-40f51d30-e41e-4637-a7d1-b2245acdc09a-0,,,,movie,Home Sweet Hell,watch-release-date-2015-03-13,2015-03-13 00:00:00,watch-alpha-home-sweet-hell,5880,,,,,,,,,watch-date-1685068780,,AR
2021-02-10 13:42:53,284131,13991889,watch,The Seven Deadly Sins,,2021-02-10 13:42:53,4122bc58-5c91-4980-bfe9-4892ee14e93c,watch-4122bc58-5c91-4980-bfe9-4892ee14e93c-0,,,,episode,,,,,,4,6436b274-ca56-4d2f-8c68-2956bc0fcab6,8139311,1612964573,5,watched-episode-6436b274-ca56-4d2f-8c68-2956bc0fcab6-4122bc58-5c91-4980-bfe9-4892ee14e93c,,,watch-date-1612964573,true,us
2021-04-02 00:06:30,339353,13991889,watch,B: The Beginning,,2021-04-02 00:06:30,4126f40c-2047-4e7a-b6fd-554724f69425,watch-4126f40c-2047-4e7a-b6fd-554724f69425-0,,,,episode,,,,,,1,ad1dcc9f-bf02-40c6-8524-fda5fc171955,6497913,1617321990,11,watched-episode-ad1dcc9f-bf02-40c6-8524-fda5fc171955-4126f40c-2047-4e7a-b6fd-554724f69425,,,watch-date-1617321990,true,us
2026-04-19 02:51:52,,13991889,watch,,,2026-04-19 02:51:52,4144a76e-38a3-4554-8249-46178d60713a,watch-4144a76e-38a3-4554-8249-46178d60713a-0,,,,movie,Nobody,watch-release-date-2021-03-26,2021-03-26 00:00:00,watch-alpha-nobody,5460,,,,,,,,,watch-date-1776567112,,US
2021-06-24 05:46:46,376751,13991889,watch,The Daily Life of the Immortal King,,2021-06-24 05:46:46,416e5024-1ca1-4684-ad6f-6933fc85f23f,watch-416e5024-1ca1-4684-ad6f-6933fc85f23f-0,,,,episode,,,,,,1,97fa280e-6382-4ddf-ac69-bac712f946d6,7580591,1624513606,8,watched-episode-97fa280e-6382-4ddf-ac69-bac712f946d6-416e5024-1ca1-4684-ad6f-6933fc85f23f,,,watch-date-1624513606,true,us
2019-08-10 05:58:02,,13991889,watch,,,2019-08-10 05:58:02,4211c259-0daf-4ebf-8848-4e06623de07c,watch-4211c259-0daf-4ebf-8848-4e06623de07c-0,,0,,movie,Enchanted,,,,,,,,,,,,,,,
2020-08-23 03:33:30,,13991889,watch,,,2020-08-23 03:33:30,421f69c1-195e-433f-a64b-6191a3db7524,watch-421f69c1-195e-433f-a64b-6191a3db7524-0,,0,,movie,Time Trap,,0001-01-01 00:00:00,,,,,,,,,,,,,
2019-08-10 06:06:38,,13991889,watch,,,2019-08-10 06:06:38,42212253-cdec-4f77-9f18-1352c05ea10a,watch-42212253-cdec-4f77-9f18-1352c05ea10a-0,,0,,movie,The Sword in the Stone,,,,,,,,,,,,,,,
2021-02-15 02:06:29,362392,13991889,watch,WandaVision,,2021-02-15 02:06:29,423b1e8f-2529-4038-a183-2b41627339c9,watch-423b1e8f-2529-4038-a183-2b41627339c9-0,,,,episode,,,,,,1,e0f26948-10ad-4865-a187-eaf236616cb0,8042515,1613354789,1,watched-episode-e0f26948-10ad-4865-a187-eaf236616cb0-423b1e8f-2529-4038-a183-2b41627339c9,,,watch-date-1613354789,true,us
2019-08-08 05:17:44,,13991889,watch,,,2019-08-08 05:17:44,425ab4f4-873d-4f73-8fb6-eaf1df24cb52,watch-425ab4f4-873d-4f73-8fb6-eaf1df24cb52-0,,0,,movie,Justice League: The Flashpoint Paradox,,,,,,,,,,,,,,,
2021-03-30 04:36:32,377543,13991889,watch,JUJUTSU KAISEN,,2021-03-30 04:36:32,426147e1-26c1-492b-83d1-3826ac11674e,watch-426147e1-26c1-492b-83d1-3826ac11674e-0,,,,episode,,,,,,1,629493df-1990-437e-a64f-3adf1f2782c1,7973210,1617078992,24,watched-episode-629493df-1990-437e-a64f-3adf1f2782c1-426147e1-26c1-492b-83d1-3826ac11674e,,,watch-date-1617078992,true,us
2021-08-16 04:07:19,,13991889,watch,,,2021-08-16 04:07:19,42814c39-07fe-4c44-a315-0ba14342384f,watch-42814c39-07fe-4c44-a315-0ba14342384f-0,,,,movie,F9,watch-release-date-2021-07-14,2021-07-14 00:00:00,watch-alpha-f9,8580,,,,,,,,,watch-date-1629086839,,AR
2021-04-21 20:37:03,348545,13991889,watch,Demon Slayer: Kimetsu no Yaiba,,2021-04-21 20:37:03,42bf7101-5362-4cd0-97c0-cd5a5ed6adc4,watch-42bf7101-5362-4cd0-97c0-cd5a5ed6adc4-0,,,,episode,,,,,,1,015f238e-e893-4c3a-973a-674eb2a1df87,7081365,1619037423,8,watched-episode-015f238e-e893-4c3a-973a-674eb2a1df87-42bf7101-5362-4cd0-97c0-cd5a5ed6adc4,,,watch-date-1619037423,true,us
2021-05-22 03:58:13,305074,13991889,watch,My Hero Academia,,2021-05-22 03:58:13,431b17c4-95d2-4a17-8c6a-6f0bc1a7d4c6,watch-431b17c4-95d2-4a17-8c6a-6f0bc1a7d4c6-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7553214,1621655893,24,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-431b17c4-95d2-4a17-8c6a-6f0bc1a7d4c6,,,watch-date-1621655893,true,us
2023-01-28 02:55:19,,13991889,watch,,,2023-01-28 02:55:19,434185ac-07ab-4e90-9a58-84af5e007311,watch-434185ac-07ab-4e90-9a58-84af5e007311-0,,,,movie,Shotgun Wedding,watch-release-date-2023-01-27,2023-01-27 00:00:00,watch-alpha-shotgun-wedding,6000,,,,,,,,,watch-date-1674874519,,AR
2019-08-10 05:56:13,,13991889,watch,,,2019-08-10 05:56:13,43e92f62-f10b-4974-8012-65302885a79b,watch-43e92f62-f10b-4974-8012-65302885a79b-0,,0,,movie,Despicable Me 3,,,,,,,,,,,,,,,
2020-12-15 21:25:44,349643,13991889,watch,Hilda,,2020-12-15 21:25:44,43eed59d-3a1e-44e6-b4a0-f17d31ead12a,watch-43eed59d-3a1e-44e6-b4a0-f17d31ead12a-0,,,,episode,,,,,,2,c41bc231-1f55-46c2-b458-ef93309eef32,8051748,1608067544,2,watched-episode-c41bc231-1f55-46c2-b458-ef93309eef32-43eed59d-3a1e-44e6-b4a0-f17d31ead12a,,,watch-date-1608067544,true,us
2020-10-12 05:17:49,,13991889,watch,,,2020-10-12 05:17:49,443eb839-2bb0-4743-9116-55b37647c102,watch-443eb839-2bb0-4743-9116-55b37647c102-0,,0,,movie,Ahí te encargo,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-10-16 21:23:34,402412,13991889,watch,Komi Can't Communicate,,2021-10-16 21:23:34,4459d927-afe1-45ff-9a52-4d1357f6f073,watch-4459d927-afe1-45ff-9a52-4d1357f6f073-0,,,,episode,,,,,1440,1,aaeb7879-fd12-499e-a24b-c00d5797f6b4,8740145,1634419414,2,watched-episode-aaeb7879-fd12-499e-a24b-c00d5797f6b4-4459d927-afe1-45ff-9a52-4d1357f6f073,,,watch-date-1634419414,true,us
2026-04-16 00:52:49,,13991889,watch,,,2026-04-16 00:52:49,446322bc-64ee-4e18-9dc4-f28033efc128,watch-446322bc-64ee-4e18-9dc4-f28033efc128-0,,,,movie,Nuremberg,watch-release-date-2025-12-18,2025-12-18 00:00:00,watch-alpha-nuremberg,8940,,,,,,,,,watch-date-1776300769,,US
2021-11-10 14:16:56,383275,13991889,watch,Squid Game,,2021-11-10 14:16:56,448a8707-6d5c-438c-b257-daba711bdaf8,watch-448a8707-6d5c-438c-b257-daba711bdaf8-0,,,,episode,,,,,3300,1,a704a3c7-996b-40d8-bdb8-76fc2a34e1fd,8640477,1636553816,6,watched-episode-a704a3c7-996b-40d8-bdb8-76fc2a34e1fd-448a8707-6d5c-438c-b257-daba711bdaf8,,,watch-date-1636553816,true,us
2021-04-12 17:21:34,348002,13991889,watch,The Promised Neverland,,2021-04-12 17:21:34,44928a55-bc69-4476-81f3-6e0a73cb96a4,watch-44928a55-bc69-4476-81f3-6e0a73cb96a4-0,,,,episode,,,,,,2,fba3a83c-e062-4bea-a884-245e69f3931a,8128381,1618248094,8,watched-episode-fba3a83c-e062-4bea-a884-245e69f3931a-44928a55-bc69-4476-81f3-6e0a73cb96a4,,,watch-date-1618248094,true,us
2019-08-10 05:57:27,,13991889,watch,,,2019-08-10 05:57:27,44f6dc76-5643-4d94-83ae-5368d8f64c32,watch-44f6dc76-5643-4d94-83ae-5368d8f64c32-0,,0,,movie,World War Z,,,,,,,,,,,,,,,
2019-08-10 05:53:35,,13991889,watch,,,2019-08-10 05:53:35,451497a1-3596-4cec-8fe1-ce457ec98946,watch-451497a1-3596-4cec-8fe1-ce457ec98946-0,,0,,movie,To All the Boys I've Loved Before,,,,,,,,,,,,,,,
2023-08-19 03:13:16,,13991889,watch,,,2023-08-19 03:13:16,45bb0395-1f4d-424c-b1dd-5b6d546693ca,watch-45bb0395-1f4d-424c-b1dd-5b6d546693ca-0,,,,movie,Flamin' Hot,watch-release-date-2023-06-09,2023-06-09 00:00:00,watch-alpha-flamin'-hot,5940,,,,,,,,,watch-date-1692414796,,AR
2019-08-10 05:58:23,,13991889,watch,,,2019-08-10 05:58:23,46166a01-b4cf-41ec-8a3b-51e1adbe9c44,watch-46166a01-b4cf-41ec-8a3b-51e1adbe9c44-0,,0,,movie,Terminator: Dark Fate,,,,,,,,,,,,,,,
2019-08-10 06:03:38,,13991889,watch,,,2019-08-10 06:03:38,461ac707-ded8-45b6-b22d-8aaec8a94c7a,watch-461ac707-ded8-45b6-b22d-8aaec8a94c7a-0,,0,,movie,Wizards of Waverly Place: The Movie,,,,,,,,,,,,,,,
2021-02-24 00:04:29,328724,13991889,watch,Young Sheldon,,2021-02-24 00:04:29,46cb3f33-06bb-48f7-8c27-e53a87b57023,watch-46cb3f33-06bb-48f7-8c27-e53a87b57023-0,,,,episode,,,,,,4,7675925d-5d4d-4580-856a-2a9bf2441a46,8149825,1614125069,7,watched-episode-7675925d-5d4d-4580-856a-2a9bf2441a46-46cb3f33-06bb-48f7-8c27-e53a87b57023,,,watch-date-1614125069,true,us
2019-08-10 05:55:13,,13991889,watch,,,2019-08-10 05:55:13,4732ede8-6cbd-4a9e-b62c-1f2e11515c2f,watch-4732ede8-6cbd-4a9e-b62c-1f2e11515c2f-0,,0,,movie,Sherlock Holmes,,,,,,,,,,,,,,,
2019-09-09 02:00:06,,13991889,watch,,,2019-09-09 02:00:06,474257f3-9239-4375-b645-a8bc2aebc6cb,watch-474257f3-9239-4375-b645-a8bc2aebc6cb-0,,0,,movie,,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-05-05 03:33:32,305074,13991889,watch,My Hero Academia,,2021-05-05 03:33:32,47c5b128-fab2-49ab-a007-7d6c86aed281,watch-47c5b128-fab2-49ab-a007-7d6c86aed281-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7388141,1620185612,4,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-47c5b128-fab2-49ab-a007-7d6c86aed281,,,watch-date-1620185612,true,us
2019-08-10 05:44:14,,13991889,watch,,,2019-08-10 05:44:14,480032ef-e2f2-4d4a-804b-edb08e08ff79,watch-480032ef-e2f2-4d4a-804b-edb08e08ff79-0,,0,,movie,Avengers: Age of Ultron,,,,,,,,,,,,,,,
2021-07-08 01:41:42,279831,13991889,watch,Parasyte -the maxim-,,2021-07-08 01:41:42,4803edcf-7526-4585-b0bf-d0f2f43fd623,watch-4803edcf-7526-4585-b0bf-d0f2f43fd623-0,,,,episode,,,,,,1,e04658af-ac15-450b-8bde-faa6e2d97950,5037909,1625708502,23,watched-episode-e04658af-ac15-450b-8bde-faa6e2d97950-4803edcf-7526-4585-b0bf-d0f2f43fd623,,,watch-date-1625708502,true,us
2023-10-22 03:32:52,,13991889,watch,,,2023-10-22 03:32:52,4859d0a1-bb82-4710-9f52-69520bb0f7af,watch-4859d0a1-bb82-4710-9f52-69520bb0f7af-0,,,,movie,Fast X,watch-release-date-2023-05-19,2023-05-19 00:00:00,watch-alpha-fast-x,8460,,,,,,,,,watch-date-1697945572,,AR
2021-05-22 16:50:21,327572,13991889,watch,Kakegurui,,2021-05-22 16:50:21,4869e139-9d93-494e-8ff3-e1cd226c032f,watch-4869e139-9d93-494e-8ff3-e1cd226c032f-0,,,,episode,,,,,,2,7d5f3a6e-734d-4b59-ab86-60f0e293ab5c,6944336,1621702221,8,watched-episode-7d5f3a6e-734d-4b59-ab86-60f0e293ab5c-4869e139-9d93-494e-8ff3-e1cd226c032f,,,watch-date-1621702221,true,us
2021-06-26 16:42:37,279831,13991889,watch,Parasyte -the maxim-,,2021-06-26 16:42:37,48c21824-b651-4d96-9ba9-e0b68de23d14,watch-48c21824-b651-4d96-9ba9-e0b68de23d14-0,,,,episode,,,,,,1,e04658af-ac15-450b-8bde-faa6e2d97950,5031445,1624725757,6,watched-episode-e04658af-ac15-450b-8bde-faa6e2d97950-48c21824-b651-4d96-9ba9-e0b68de23d14,,,watch-date-1624725757,true,us
2020-10-14 18:22:54,,13991889,watch,,,2020-10-14 18:22:54,48cb4a00-f2a6-4965-bb34-fca47a3d8193,watch-48cb4a00-f2a6-4965-bb34-fca47a3d8193-0,,0,,movie,Flatliners,,0001-01-01 00:00:00,,,,,,,,,,,,,
2021-02-08 22:15:35,305074,13991889,watch,My Hero Academia,,2021-02-08 22:15:35,48f265c4-dbb7-460e-a03e-0c24c80120aa,watch-48f265c4-dbb7-460e-a03e-0c24c80120aa-0,,,,episode,,,,,,3,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,6633251,1612822535,25,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-48f265c4-dbb7-460e-a03e-0c24c80120aa,,,watch-date-1612822535,true,us
2019-08-10 05:58:20,,13991889,watch,,,2019-08-10 05:58:20,49074ff3-b5f8-4f4c-90b3-a210fab6b07e,watch-49074ff3-b5f8-4f4c-90b3-a210fab6b07e-0,,0,,movie,101 Dalmatians,,,,,,,,,,,,,,,
2021-02-08 22:17:59,327572,13991889,watch,Kakegurui,,2021-02-08 22:17:59,4a09da33-5ca6-4ccf-ac5a-20c2cf628bae,watch-4a09da33-5ca6-4ccf-ac5a-20c2cf628bae-0,,,,episode,,,,,,2,7d5f3a6e-734d-4b59-ab86-60f0e293ab5c,6927472,1612822679,1,watched-episode-7d5f3a6e-734d-4b59-ab86-60f0e293ab5c-4a09da33-5ca6-4ccf-ac5a-20c2cf628bae,,,watch-date-1612822679,true,us
2022-09-17 02:30:12,,13991889,watch,,,2022-09-17 02:30:12,4aabf649-673d-4453-a6bb-73ad212e8037,watch-4aabf649-673d-4453-a6bb-73ad212e8037-0,,,,movie,Bullet Train,watch-release-date-2022-08-05,2022-08-05 00:00:00,watch-alpha-bullet-train,7620,,,,,,,,,watch-date-1663381812,,AR
2020-12-12 05:32:22,78831,13991889,watch,Drawn Together,,2020-12-12 05:32:22,4ac666bc-1ae0-4ee2-9a1e-89e99cc043c2,watch-4ac666bc-1ae0-4ee2-9a1e-89e99cc043c2-0,,,,episode,,,,,,3,40652d64-ab6f-4708-a334-f9195176d942,312444,1607751142,7,watched-episode-40652d64-ab6f-4708-a334-f9195176d942-4ac666bc-1ae0-4ee2-9a1e-89e99cc043c2,,,watch-date-1607751142,true,us
2019-08-10 05:44:52,,13991889,watch,,,2019-08-10 05:44:52,4ae4c259-b063-4330-a688-0eb3fc619855,watch-4ae4c259-b063-4330-a688-0eb3fc619855-0,,0,,movie,The Lion King,,,,,,,,,,,,,,,
2021-10-20 01:34:20,399121,13991889,watch,Mieruko-chan,,2021-10-20 01:34:20,4af41524-ba6b-4888-a990-4a547642fdf0,watch-4af41524-ba6b-4888-a990-4a547642fdf0-0,,,,episode,,,,,1440,1,e05df8c5-e61f-44fc-86d8-91a65d3dd110,8747078,1634693660,3,watched-episode-e05df8c5-e61f-44fc-86d8-91a65d3dd110-4af41524-ba6b-4888-a990-4a547642fdf0,,,watch-date-1634693660,true,us
2021-02-10 02:51:24,284131,13991889,watch,The Seven Deadly Sins,,2021-02-10 02:51:24,4b25783f-e869-4124-a1b6-a7766be7ddae,watch-4b25783f-e869-4124-a1b6-a7766be7ddae-0,,,,episode,,,,,,4,6436b274-ca56-4d2f-8c68-2956bc0fcab6,8139307,1612925484,4,watched-episode-6436b274-ca56-4d2f-8c68-2956bc0fcab6-4b25783f-e869-4124-a1b6-a7766be7ddae,,,watch-date-1612925484,true,us
2021-02-24 22:14:56,,13991889,watch,,,2021-02-24 22:14:56,4b720336-e196-4b1b-9f3b-6013e0f0008e,watch-4b720336-e196-4b1b-9f3b-6013e0f0008e-0,,,,movie,Dream 9 Toriko & One Piece & Dragon Ball Z Super Collaboration Special!!,watch-release-date-2013-04-07,2013-04-07 00:00:00,watch-alpha-dream-9-toriko-&-one-piece-&-dragon-ball-z-super-collaboration-special,,,,,,,,,,watch-date-1614204896,,AR
2021-08-21 04:50:30,393810,13991889,watch,Record of Ragnarok,,2021-08-21 04:50:30,4bb11ebf-3fa4-4500-8445-951545a0fb82,watch-4bb11ebf-3fa4-4500-8445-951545a0fb82-0,,,,episode,,,,,1500,1,37358331-3dd5-4503-afb3-d63ddf158cd4,8481733,1629521430,11,watched-episode-37358331-3dd5-4503-afb3-d63ddf158cd4-4bb11ebf-3fa4-4500-8445-951545a0fb82,,,watch-date-1629521430,true,us
2020-12-25 21:42:27,347734,13991889,watch,Super Dragon Ball Heroes,,2020-12-25 21:42:27,4bc5bf39-84bc-402d-936d-49699f6f4409,watch-4bc5bf39-84bc-402d-936d-49699f6f4409-0,,,,episode,,,,,,3,a91c09d6-e687-4094-9290-206ae8c0cd75,8021058,1608932547,9,watched-episode-a91c09d6-e687-4094-9290-206ae8c0cd75-4bc5bf39-84bc-402d-936d-49699f6f4409,,,watch-date-1608932547,true,us
2019-08-08 05:09:45,,13991889,watch,,,2019-08-08 05:09:45,4c1a81fe-0aa6-4f55-9744-07221938275b,watch-4c1a81fe-0aa6-4f55-9744-07221938275b-0,,0,,movie,Aquaman,,,,,,,,,,,,,,,
2021-02-24 00:04:34,328724,13991889,watch,Young Sheldon,,2021-02-24 00:04:34,4c1ab146-1fdf-4fcf-850a-e70ecf542f79,watch-4c1ab146-1fdf-4fcf-850a-e70ecf542f79-0,,,,episode,,,,,,4,7675925d-5d4d-4580-856a-2a9bf2441a46,8167112,1614125074,8,watched-episode-7675925d-5d4d-4580-856a-2a9bf2441a46-4c1ab146-1fdf-4fcf-850a-e70ecf542f79,,,watch-date-1614125074,true,us
2021-02-20 17:02:44,284131,13991889,watch,The Seven Deadly Sins,,2021-02-20 17:02:44,4c2dbc71-95cf-4dd2-973c-05b1418f6f67,watch-4c2dbc71-95cf-4dd2-973c-05b1418f6f67-0,,,,episode,,,,,,4,6436b274-ca56-4d2f-8c68-2956bc0fcab6,8139312,1613840564,6,watched-episode-6436b274-ca56-4d2f-8c68-2956bc0fcab6-4c2dbc71-95cf-4dd2-973c-05b1418f6f67,,,watch-date-1613840564,true,us
2021-05-30 02:59:53,305074,13991889,watch,My Hero Academia,,2021-05-30 02:59:53,4cc0aeee-5549-42a8-ae31-03f03ab6e88f,watch-4cc0aeee-5549-42a8-ae31-03f03ab6e88f-0,,,,episode,,,,,,5,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,8159506,1622343593,3,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-4cc0aeee-5549-42a8-ae31-03f03ab6e88f,,,watch-date-1622343593,true,us
2019-08-08 05:17:59,,13991889,watch,,,2019-08-08 05:17:59,4cfff357-1a0c-4224-b974-70ea245b4bd1,watch-4cfff357-1a0c-4224-b974-70ea245b4bd1-0,,0,,movie,How to Train Your Dragon: The Hidden World,,,,,,,,,,,,,,,
2021-03-06 02:38:54,362392,13991889,watch,WandaVision,,2021-03-06 02:38:54,4d05c857-d150-4369-8620-290ab31a0eff,watch-4d05c857-d150-4369-8620-290ab31a0eff-0,,,,episode,,,,,,1,e0f26948-10ad-4865-a187-eaf236616cb0,8043112,1614998334,6,watched-episode-e0f26948-10ad-4865-a187-eaf236616cb0-4d05c857-d150-4369-8620-290ab31a0eff,,,watch-date-1614998334,true,us
2021-02-08 22:17:24,327572,13991889,watch,Kakegurui,,2021-02-08 22:17:24,4d260e41-53b2-4f40-8051-d8a4f8fc8522,watch-4d260e41-53b2-4f40-8051-d8a4f8fc8522-0,,,,episode,,,,,,1,7d5f3a6e-734d-4b59-ab86-60f0e293ab5c,6148636,1612822644,4,watched-episode-7d5f3a6e-734d-4b59-ab86-60f0e293ab5c-4d260e41-53b2-4f40-8051-d8a4f8fc8522,,,watch-date-1612822644,true,us
2021-11-04 03:36:17,79481,13991889,watch,Death Note,,2021-11-04 03:36:17,4d48b0d4-9446-4a03-8853-39faeaaf257b,watch-4d48b0d4-9446-4a03-8853-39faeaaf257b-0,,,,episode,,,,,1320,1,d6adbb6e-05b6-45fe-bf0c-34aee5fc663c,316391,1635996977,12,watched-episode-d6adbb6e-05b6-45fe-bf0c-34aee5fc663c-4d48b0d4-9446-4a03-8853-39faeaaf257b,,,watch-date-1635996977,true,us
2021-11-10 14:16:54,383275,13991889,watch,Squid Game,,2021-11-10 14:16:54,4df825f9-6f4d-4d72-a741-1e0e6ab03986,watch-4df825f9-6f4d-4d72-a741-1e0e6ab03986-0,,,,episode,,,,,3300,1,a704a3c7-996b-40d8-bdb8-76fc2a34e1fd,8640476,1636553814,5,watched-episode-a704a3c7-996b-40d8-bdb8-76fc2a34e1fd-4df825f9-6f4d-4d72-a741-1e0e6ab03986,,,watch-date-1636553814,true,us
2021-05-10 05:44:05,305074,13991889,watch,My Hero Academia,,2021-05-10 05:44:05,4dfcd241-cba1-4b3c-a5f2-57545c6a3e84,watch-4dfcd241-cba1-4b3c-a5f2-57545c6a3e84-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7513644,1620625445,15,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-4dfcd241-cba1-4b3c-a5f2-57545c6a3e84,,,watch-date-1620625445,true,us
2021-04-06 00:49:13,355774,13991889,watch,Dr. STONE,,2021-04-06 00:49:13,4e7ff193-60e0-4540-871e-b30b10d1b201,watch-4e7ff193-60e0-4540-871e-b30b10d1b201-0,,,,episode,,,,,,2,14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e,8145694,1617670153,10,watched-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-4e7ff193-60e0-4540-871e-b30b10d1b201,,,watch-date-1617670153,true,us
2021-04-24 15:22:04,305074,13991889,watch,My Hero Academia,,2021-04-24 15:22:04,4eda65bd-6f92-44fa-9ef5-656e0118f72d,watch-4eda65bd-6f92-44fa-9ef5-656e0118f72d-0,,,,episode,,,,,,4,b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251,7381252,1619277724,3,watched-episode-b4e8e618-0fbb-46c6-9ccc-bf3ca6f09251-4eda65bd-6f92-44fa-9ef5-656e0118f72d,,,watch-date-1619277724,true,us
2019-08-08 05:18:55,,13991889,watch,,,2019-08-08 05:18:55,4f0137c0-0c6b-41a5-a0ad-5309fdf617c1,watch-4f0137c0-0c6b-41a5-a0ad-5309fdf617c1-0,,0,,movie,Shrek 2,,,,,,,,,,,,,,,
2019-08-10 05:53:56,,13991889,watch,,,2019-08-10 05:53:56,4f262f66-0bae-4456-8b35-ffb351520fd9,watch-4f262f66-0bae-4456-8b35-ffb351520fd9-0,,0,,movie,Insurgent,,,,,,,,,,,,,,,
2019-08-10 06:02:21,,13991889,watch,,,2019-08-10 06:02:21,4f9c1296-9b80-4401-b053-c0a026cad394,watch-4f9c1296-9b80-4401-b053-c0a026cad394-0,,0,,movie,Bumblebee,,,,,,,,,,,,,,,
